交易日,龙头品种,跟涨品种,板块,识别时间,开多时间,开多价,平多时间,平多价,税前收益率,净收益率
2021-07-29,HC,RB,黑色钢矿,2021-07-29 14:59:00,2021-07-29 15:00:00,5750.245335249335,2021-07-29 15:00:00,5755.5684978667,0.0009257279136829499,0.0009257279136829499
2021-09-06,AG,AU,贵金属,2021-09-03 23:59:00,2021-09-04 00:00:00,381.6503912162222,2021-09-06 15:00:00,381.1538638961,-0.0013010004222447913,-0.0013010004222447913
2021-09-13,FU,LU,能源油品,2021-09-13 10:59:00,2021-09-13 11:00:00,3525.0990835070606,2021-09-13 15:00:00,3522.135198498,-0.0008407948085565886,-0.0008407948085565886
2021-09-13,FU,SC,能源油品,2021-09-13 10:59:00,2021-09-13 11:00:00,457.8670132367078,2021-09-13 15:00:00,458.8518173853,0.0021508519288833128,0.0021508519288833128
2021-09-15,PP,L,烯烃塑料,2021-09-15 13:59:00,2021-09-15 14:00:00,8812.150720699157,2021-09-15 15:00:00,8969.3004461253,0.017833299770623423,0.017833299770623423
2021-09-27,CF,CY,软商品纺织,2021-09-27 09:59:00,2021-09-27 10:00:00,25719.95756325851,2021-09-27 15:00:00,25691.223999337,-0.00111716995842015,-0.00111716995842015
2021-09-30,CF,CY,软商品纺织,2021-09-30 14:59:00,2021-09-30 15:00:00,27258.991571342565,2021-09-30 15:00:00,27325.9572546659,0.0024566456593990704,0.0024566456593990704
2021-10-08,SC,FU,能源油品,2021-10-08 10:59:00,2021-10-08 11:00:00,3188.5628474809423,2021-10-08 15:00:00,3194.4306216871,0.0018402567196671438,0.0018402567196671438
2021-10-08,SC,LU,能源油品,2021-10-08 10:59:00,2021-10-08 11:00:00,3887.277061781856,2021-10-08 15:00:00,3871.6091279214,-0.004030567827155052,-0.004030567827155052
2021-10-15,CF,CY,软商品纺织,2021-10-15 13:59:00,2021-10-15 14:00:00,30490.699458483752,2021-10-15 15:00:00,30442.8802104411,-0.0015683224357565528,-0.0015683224357565528
2021-10-19,RU,NR,橡胶,2021-10-19 10:59:00,2021-10-19 11:00:00,12385.090567439423,2021-10-19 15:00:00,12222.9138536897,-0.013094511733009684,-0.013094511733009684
2021-11-11,AG,AU,贵金属,2021-11-10 22:59:00,2021-11-10 23:00:00,384.864248046592,2021-11-11 15:00:00,384.5538667779,-0.0008064694766203306,-0.0008064694766203306
2022-01-13,SF,SM,铁合金,2022-01-13 09:59:00,2022-01-13 10:00:00,8738.915959480213,2022-01-13 15:00:00,8546.2505662551,-0.02204682984919948,-0.02204682984919948
2022-01-21,SA,FG,煤化工建材,2022-01-21 13:59:00,2022-01-21 14:00:00,2182.9731696736626,2022-01-21 15:00:00,2194.218433619,0.005151352339808346,0.005151352339808346
2022-02-07,LU,FU,能源油品,2022-02-07 09:59:00,2022-02-07 10:00:00,3345.2092001158726,2022-02-07 15:00:00,3306.0724329813,-0.011699348170277957,-0.011699348170277957
2022-02-07,PP,L,烯烃塑料,2022-02-07 09:59:00,2022-02-07 10:00:00,9416.513741928096,2022-02-07 15:00:00,9439.9689874215,0.002490862981377795,0.002490862981377795
2022-02-07,L,PP,烯烃塑料,2022-02-07 11:30:00,2022-02-07 13:31:00,8981.288773338703,2022-02-07 15:00:00,8937.4044973137,-0.004886189179806211,-0.004886189179806211
2022-02-07,FG,SA,煤化工建材,2022-02-07 09:59:00,2022-02-07 10:00:00,2985.290552712869,2022-02-07 15:00:00,2974.0394033183,-0.003768862425918451,-0.003768862425918451
2022-02-07,LU,SC,能源油品,2022-02-07 09:59:00,2022-02-07 10:00:00,568.847811457793,2022-02-07 15:00:00,566.1862136821,-0.00467892768871192,-0.00467892768871192
2022-02-07,PP,V,烯烃塑料,2022-02-07 09:59:00,2022-02-07 10:00:00,9203.199963555691,2022-02-07 15:00:00,9257.8655915514,0.005939850075211028,0.005939850075211028
2022-02-14,SC,FU,能源油品,2022-02-14 09:59:00,2022-02-14 10:00:00,3310.3885855389,2022-02-14 15:00:00,3288.1670718301,-0.006712660201244058,-0.006712660201244058
2022-02-14,SC,LU,能源油品,2022-02-14 09:59:00,2022-02-14 10:00:00,4416.541348253273,2022-02-14 15:00:00,4411.8666306278,-0.0010584566648111915,-0.0010584566648111915
2022-03-02,SC,FU,能源油品,2022-03-02 09:59:00,2022-03-02 10:00:00,3582.491621782147,2022-03-02 15:00:00,3579.9024291311,-0.0007227351587661968,-0.0007227351587661968
2022-03-02,SC,LU,能源油品,2022-03-02 09:59:00,2022-03-02 10:00:00,4775.730480059249,2022-03-02 15:00:00,4787.0918041927,0.0023789709618013966,0.0023789709618013966
2022-03-07,AG,AU,贵金属,2022-03-07 09:59:00,2022-03-07 10:00:00,406.5810050820985,2022-03-07 15:00:00,403.6618637952,-0.00717972864056704,-0.00717972864056704
2022-03-07,SF,SM,铁合金,2022-03-07 13:59:00,2022-03-07 14:00:00,8711.295957097138,2022-03-07 15:00:00,8674.6571085524,-0.004205901019226466,-0.004205901019226466
2022-03-09,L,PP,烯烃塑料,2022-03-08 22:59:00,2022-03-08 23:00:00,9659.849058976106,2022-03-09 15:00:00,9649.414245347,-0.0010802253291328778,-0.0010802253291328778
2022-05-12,TA,PF,聚酯产业链,2022-05-11 22:59:00,2022-05-11 23:00:00,8381.006260562299,2022-05-12 15:00:00,8267.8669917025,-0.013499485066869266,-0.013499485066869266
2022-06-06,TA,PF,聚酯产业链,2022-06-06 10:59:00,2022-06-06 11:00:00,8682.457423460672,2022-06-06 15:00:00,8637.3600952729,-0.005194074210593369,-0.005194074210593369
2022-06-09,RU,NR,橡胶,2022-06-09 09:59:00,2022-06-09 10:00:00,11815.31379385487,2022-06-09 15:00:00,11655.2085907061,-0.013550651801735536,-0.013550651801735536
2022-08-05,ZN,CU,有色基本金属,2022-08-05 13:59:00,2022-08-05 14:00:00,60045.734962261566,2022-08-05 15:00:00,60047.3321932847,2.660024103517955e-05,2.660024103517955e-05
2022-08-15,CF,CY,软商品纺织,2022-08-15 09:59:00,2022-08-15 10:00:00,22898.089622641503,2022-08-15 15:00:00,22590.353621946,-0.013439374452933195,-0.013439374452933195
2022-08-23,RM,M,油脂油料,2022-08-23 09:59:00,2022-08-23 10:00:00,3924.103112196367,2022-08-23 15:00:00,3920.9179101109,-0.0008117019340209142,-0.0008117019340209142
2022-09-13,RM,M,油脂油料,2022-09-13 10:59:00,2022-09-13 11:00:00,4076.192131572997,2022-09-13 15:00:00,4093.8951504536,0.004343028569109952,0.004343028569109952
2022-09-27,RU,NR,橡胶,2022-09-26 21:59:00,2022-09-26 22:00:00,9970.19382109778,2022-09-27 15:00:00,10023.9681819831,0.005393512087149999,0.005393512087149999
2022-10-10,JM,J,煤焦,2022-10-10 14:59:00,2022-10-10 15:00:00,2895.248556729829,2022-10-10 15:00:00,2890.2617091112,-0.0017224246971947466,-0.0017224246971947466
2022-10-10,J,JM,煤焦,2022-10-10 11:30:00,2022-10-10 13:31:00,2161.116779066261,2022-10-10 15:00:00,2172.1012945245,0.005082795878798008,0.005082795878798008
2022-10-10,L,PP,烯烃塑料,2022-10-10 11:30:00,2022-10-10 13:31:00,8194.57596979594,2022-10-10 15:00:00,8187.5471696058,-0.0008577381204405432,-0.0008577381204405432
2022-12-09,RB,HC,黑色钢矿,2022-12-09 13:59:00,2022-12-09 14:00:00,4039.2331753969615,2022-12-09 15:00:00,4035.6173118862,-0.0008951856339430853,-0.0008951856339430853
2022-12-09,RB,I,黑色钢矿,2022-12-09 13:59:00,2022-12-09 14:00:00,826.0493282276951,2022-12-09 15:00:00,820.515435863,-0.006699227486290926,-0.006699227486290926
2022-12-12,PP,L,烯烃塑料,2022-12-12 13:59:00,2022-12-12 14:00:00,8229.809687475336,2022-12-12 15:00:00,8149.0687894215,-0.009810785561264246,-0.009810785561264246
2022-12-26,RM,M,油脂油料,2022-12-26 10:59:00,2022-12-26 11:00:00,3985.568740881001,2022-12-26 15:00:00,3965.71383385,-0.004981699807945605,-0.004981699807945605
2023-01-17,RU,NR,橡胶,2023-01-17 09:59:00,2023-01-17 10:00:00,10103.929805058166,2023-01-17 15:00:00,10132.378542411,0.00281561114355644,0.00281561114355644
2023-01-18,TA,PF,聚酯产业链,2023-01-18 13:59:00,2023-01-18 14:00:00,7547.115597413285,2023-01-18 15:00:00,7514.6307240557,-0.004304276638974369,-0.004304276638974369
2023-03-13,AU,AG,贵金属,2023-03-13 09:59:00,2023-03-13 10:00:00,4900.454617798448,2023-03-13 15:00:00,4917.999171265,0.0035801889487618865,0.0035801889487618865
2023-03-14,AU,AG,贵金属,2023-03-14 14:59:00,2023-03-14 15:00:00,5060.140341736652,2023-03-14 15:00:00,5061.1326950789,0.000196111822050149,0.000196111822050149
2023-03-24,TA,PF,聚酯产业链,2023-03-24 14:59:00,2023-03-24 15:00:00,7335.111715078421,2023-03-24 15:00:00,7339.8966395858,0.0006523315108537542,0.0006523315108537542
2023-04-17,SN,ZN,有色基本金属,2023-04-17 10:59:00,2023-04-17 11:00:00,22328.83860889848,2023-04-17 15:00:00,22401.6374239215,0.003260304590763985,0.003260304590763985
2023-04-25,NR,RU,橡胶,2023-04-24 22:59:00,2023-04-24 23:00:00,12186.94045191156,2023-04-25 15:00:00,12017.6433127095,-0.013891685109161611,-0.013891685109161611
2023-05-04,AU,AG,贵金属,2023-05-04 14:59:00,2023-05-04 15:00:00,5768.858116257949,2023-05-04 15:00:00,5775.1563303386,0.0010917609609604195,0.0010917609609604195
2023-06-01,CF,CY,软商品纺织,2023-06-01 14:59:00,2023-06-01 15:00:00,23297.89659863945,2023-06-01 15:00:00,23332.3727891156,0.0014797984157146615,0.0014797984157146615
2023-06-16,B,M,油脂油料,2023-06-16 10:59:00,2023-06-16 11:00:00,3641.35026400934,2023-06-16 15:00:00,3634.9287714436,-0.0017634921389489966,-0.0017634921389489966
2023-07-06,RU,NR,橡胶,2023-07-06 14:59:00,2023-07-06 15:00:00,9721.104324250196,2023-07-06 15:00:00,9738.204418141,0.0017590690646274165,0.0017590690646274165
2023-07-11,CF,CY,软商品纺织,2023-07-11 14:59:00,2023-07-11 15:00:00,23950.33360678151,2023-07-11 15:00:00,23979.9152310637,0.0012351236841983138,0.0012351236841983138
2023-07-18,JM,J,煤焦,2023-07-18 10:59:00,2023-07-18 11:00:00,2227.603439391988,2023-07-18 15:00:00,2236.9613533563,0.004200888631625599,0.004200888631625599
2023-07-25,HC,RB,黑色钢矿,2023-07-25 09:59:00,2023-07-25 10:00:00,3850.6192505937806,2023-07-25 15:00:00,3848.5537122813,-0.0005364171781363503,-0.0005364171781363503
2023-07-28,IF,IM,金融期货,2023-07-28 13:59:00,2023-07-28 14:00:00,6461.000763249838,2023-07-28 15:00:00,6455.7930237495,-0.0008060267582631342,-0.0008060267582631342
2023-07-28,TA,PF,聚酯产业链,2023-07-28 14:59:00,2023-07-28 15:00:00,7513.439256482783,2023-07-28 15:00:00,7513.3416688961,-1.2988404291536249e-05,-1.2988404291536249e-05
2023-08-02,SF,SM,铁合金,2023-08-02 10:59:00,2023-08-02 11:00:00,6926.217970641638,2023-08-02 15:00:00,6875.290074535,-0.007352915591525955,-0.007352915591525955
2023-08-17,B,M,油脂油料,2023-08-17 13:59:00,2023-08-17 14:00:00,3946.023651038573,2023-08-17 15:00:00,3935.698230904,-0.0026166645331321403,-0.0026166645331321403
2023-08-18,PP,L,烯烃塑料,2023-08-18 09:59:00,2023-08-18 10:00:00,8266.268533305472,2023-08-18 15:00:00,8311.2601954598,0.005442801909114392,0.005442801909114392
2023-08-18,PP,V,烯烃塑料,2023-08-18 09:59:00,2023-08-18 10:00:00,6225.277501877185,2023-08-18 15:00:00,6221.0449149442,-0.000679903334704135,-0.000679903334704135
2023-08-21,FU,SC,能源油品,2023-08-21 09:59:00,2023-08-21 10:00:00,648.3972199700422,2023-08-21 15:00:00,647.6933453633,-0.001085560802951635,-0.001085560802951635
2023-09-01,JM,J,煤焦,2023-09-01 11:30:00,2023-09-01 13:31:00,2318.156381276256,2023-09-01 15:00:00,2320.2316288825,0.0008952146727483346,0.0008952146727483346
2023-09-05,BR,NR,橡胶,2023-09-04 22:59:00,2023-09-04 23:00:00,10599.727499386903,2023-09-05 15:00:00,10460.0110063665,-0.013181140083882825,-0.013181140083882825
2023-09-05,BR,RU,橡胶,2023-09-04 22:59:00,2023-09-04 23:00:00,14001.30159203104,2023-09-05 15:00:00,13939.2149178298,-0.004434350177599078,-0.004434350177599078
2023-09-07,NR,RU,橡胶,2023-09-07 14:59:00,2023-09-07 15:00:00,14196.02256062787,2023-09-07 15:00:00,14242.781753252,0.003293823493477399,0.003293823493477399
2023-09-12,TA,PF,聚酯产业链,2023-09-12 14:59:00,2023-09-12 15:00:00,7815.88257518801,2023-09-12 15:00:00,7825.4245938545,0.0012208497984325106,0.0012208497984325106
2023-11-15,RB,HC,黑色钢矿,2023-11-14 22:59:00,2023-11-14 23:00:00,4027.816298848772,2023-11-15 15:00:00,3996.6549046326,-0.007736548021089917,-0.007736548021089917
2023-11-16,JM,J,煤焦,2023-11-16 13:59:00,2023-11-16 14:00:00,2664.9465198718385,2023-11-16 15:00:00,2672.481589213,0.0028274748798799987,0.0028274748798799987
2023-11-24,J,JM,煤焦,2023-11-24 14:59:00,2023-11-24 15:00:00,2074.928434679144,2023-11-24 15:00:00,2079.0911687347,0.002006206086909934,0.002006206086909934
2023-12-29,NR,RU,橡胶,2023-12-28 22:59:00,2023-12-28 23:00:00,14152.324991444217,2023-12-29 15:00:00,14169.4706050166,0.001211505076568642,0.001211505076568642
2024-01-02,PG,BU,能源油品,2024-01-02 11:30:00,2024-01-02 13:31:00,3742.0020852701887,2024-01-02 15:00:00,3743.5570543876,0.00041554469558757745,0.00041554469558757745
2024-02-22,NR,RU,橡胶,2024-02-22 11:30:00,2024-02-22 13:31:00,13809.890505078358,2024-02-22 15:00:00,13805.3360549845,-0.00032979624944762254,-0.00032979624944762254
2024-03-08,B,M,油脂油料,2024-03-08 14:59:00,2024-03-08 15:00:00,3245.074501156478,2024-03-08 15:00:00,3247.9504311754,0.0008862446818700409,0.0008862446818700409
2024-03-08,RU,NR,橡胶,2024-03-08 14:59:00,2024-03-08 15:00:00,11919.502796666831,2024-03-08 15:00:00,11922.476191641,0.0002494562923380794,0.0002494562923380794
2024-03-15,RU,NR,橡胶,2024-03-15 13:59:00,2024-03-15 14:00:00,12206.830935078686,2024-03-15 15:00:00,12333.6355531746,0.010388004779480875,0.010388004779480875
2024-03-18,BR,NR,橡胶,2024-03-18 09:59:00,2024-03-18 10:00:00,12901.059903274572,2024-03-18 15:00:00,12787.9587058323,-0.008766814377287324,-0.008766814377287324
2024-04-10,ZN,NI,有色基本金属,2024-04-10 00:59:00,2024-04-10 01:00:00,139971.23560492517,2024-04-10 15:00:00,140041.0966280362,0.0004991098550293227,0.0004991098550293227
2024-04-19,PP,L,烯烃塑料,2024-04-19 09:59:00,2024-04-19 10:00:00,8522.384269683522,2024-04-19 15:00:00,8461.6182214065,-0.007130169956450327,-0.007130169956450327
2024-04-19,FU,LU,能源油品,2024-04-19 10:59:00,2024-04-19 11:00:00,4704.412361603429,2024-04-19 15:00:00,4574.6328536797,-0.02758676279804184,-0.02758676279804184
2024-04-19,L,PP,烯烃塑料,2024-04-19 10:59:00,2024-04-19 11:00:00,7695.41637815991,2024-04-19 15:00:00,7644.0547418891,-0.006674315429711863,-0.006674315429711863
2024-04-19,FU,SC,能源油品,2024-04-19 10:59:00,2024-04-19 11:00:00,662.9739585233837,2024-04-19 15:00:00,649.2657173521,-0.02067689235006387,-0.02067689235006387
2024-04-22,SM,SF,铁合金,2024-04-22 10:59:00,2024-04-22 11:00:00,6841.830337874878,2024-04-22 15:00:00,6828.9563928216,-0.0018816521921056761,-0.0018816521921056761
2024-05-06,RB,HC,黑色钢矿,2024-05-06 14:59:00,2024-05-06 15:00:00,3872.572772902939,2024-05-06 15:00:00,3874.6093469416,0.0005258969057757579,0.0005258969057757579
2024-05-06,RB,I,黑色钢矿,2024-05-06 14:59:00,2024-05-06 15:00:00,890.7557650463223,2024-05-06 15:00:00,890.9705887301,0.0002411701301383573,0.0002411701301383573
2024-05-06,B,M,油脂油料,2024-05-06 10:59:00,2024-05-06 11:00:00,3469.450883002992,2024-05-06 15:00:00,3461.8074967038,-0.0022030536119238553,-0.0022030536119238553
2024-05-07,M,B,油脂油料,2024-05-06 23:00:00,2024-05-07 09:01:00,4123.874105802673,2024-05-07 15:00:00,4125.1107476572,0.0002998738135062684,0.0002998738135062684
2024-05-07,B,M,油脂油料,2024-05-07 09:59:00,2024-05-07 10:00:00,3555.8018585090576,2024-05-07 15:00:00,3573.8721859848,0.0050819275636802,0.0050819275636802
2024-05-07,M,RM,油脂油料,2024-05-06 23:00:00,2024-05-07 09:01:00,2898.725395039254,2024-05-07 15:00:00,2892.645199001,-0.0020975412326602605,-0.0020975412326602605
2024-05-17,NI,AL,有色基本金属,2024-05-17 13:59:00,2024-05-17 14:00:00,20897.62563323665,2024-05-17 15:00:00,20966.9692734693,0.0033182544969301286,0.0033182544969301286
2024-05-20,AU,AG,贵金属,2024-05-20 13:59:00,2024-05-20 14:00:00,8209.264072359281,2024-05-20 15:00:00,8209.2604783776,-4.377958424672812e-07,-4.377958424672812e-07
2024-05-20,AG,AU,贵金属,2024-05-18 01:59:00,2024-05-18 02:00:00,572.8806732232149,2024-05-20 15:00:00,580.2928500034,0.012938430508541598,0.012938430508541598
2024-05-24,V,PP,烯烃塑料,2024-05-23 21:59:00,2024-05-23 22:00:00,7747.719841342602,2024-05-24 15:00:00,7753.3840870658,0.000731085511503915,0.000731085511503915
2024-05-24,NR,RU,橡胶,2024-05-24 10:59:00,2024-05-24 11:00:00,15327.97897241155,2024-05-24 15:00:00,15200.1018548048,-0.008342725276235918,-0.008342725276235918
2024-05-28,NR,RU,橡胶,2024-05-28 10:59:00,2024-05-28 11:00:00,15594.962543924006,2024-05-28 15:00:00,15350.9076651204,-0.015649596984681047,-0.015649596984681047
2024-05-30,NR,RU,橡胶,2024-05-29 22:59:00,2024-05-29 23:00:00,15917.834132575035,2024-05-30 15:00:00,15869.1742161834,-0.003056943299343362,-0.003056943299343362
2024-06-07,BR,RU,橡胶,2024-06-06 22:59:00,2024-06-06 23:00:00,16082.781570372588,2024-06-07 15:00:00,16220.1357364206,0.008540448394887212,0.008540448394887212
2024-06-12,BR,NR,橡胶,2024-06-12 14:59:00,2024-06-12 15:00:00,13408.215513382487,2024-06-12 15:00:00,13387.9912331822,-0.0015083498754999702,-0.0015083498754999702
2024-06-12,BR,RU,橡胶,2024-06-12 14:59:00,2024-06-12 15:00:00,16014.219843591954,2024-06-12 15:00:00,16009.4260456054,-0.0002993463330324131,-0.0002993463330324131
2024-06-19,PB,CU,有色基本金属,2024-06-19 11:30:00,2024-06-19 13:31:00,79017.61858834674,2024-06-19 15:00:00,79215.8414176399,0.0025085902718204878,0.0025085902718204878
2024-06-24,PF,PX,聚酯产业链,2024-06-24 11:30:00,2024-06-24 13:31:00,8540.87474705311,2024-06-24 15:00:00,8568.3043256441,0.0032115654898758894,0.0032115654898758894
2024-06-24,PF,TA,聚酯产业链,2024-06-24 13:59:00,2024-06-24 14:00:00,5938.900170612205,2024-06-24 15:00:00,5943.4833616123,0.0007717238661080206,0.0007717238661080206
2024-07-03,TA,PX,聚酯产业链,2024-07-03 14:59:00,2024-07-03 15:00:00,8760.661704547132,2024-07-03 15:00:00,8761.5404722874,0.00010030837508656631,0.00010030837508656631
2024-09-13,AU,AG,贵金属,2024-09-12 22:59:00,2024-09-12 23:00:00,7325.821632537075,2024-09-13 15:00:00,7429.8235021012,0.014196615039357319,0.014196615039357319
2024-09-18,RU,NR,橡胶,2024-09-18 09:59:00,2024-09-18 10:00:00,13943.450474627394,2024-09-18 15:00:00,13814.7536189102,-0.009229914500100356,-0.009229914500100356
2024-09-24,RU,BR,橡胶,2024-09-24 14:59:00,2024-09-24 15:00:00,15822.836131185564,2024-09-24 15:00:00,15845.9568088928,0.0014612220916367935,0.0014612220916367935
2024-09-24,RU,NR,橡胶,2024-09-24 14:59:00,2024-09-24 15:00:00,14229.557263423578,2024-09-24 15:00:00,14267.6483347465,0.0026768978554823075,0.0026768978554823075
2024-11-07,B,M,油脂油料,2024-11-07 09:59:00,2024-11-07 10:00:00,2979.555175878317,2024-11-07 15:00:00,2981.5002657767,0.0006528121761697481,0.0006528121761697481
2024-12-03,RU,NR,橡胶,2024-12-03 14:59:00,2024-12-03 15:00:00,15280.655075292563,2024-12-03 15:00:00,15266.2250558595,-0.0009443325146704096,-0.0009443325146704096
2025-01-09,PX,PF,聚酯产业链,2025-01-09 11:30:00,2025-01-09 13:31:00,6952.929919639823,2025-01-09 15:00:00,6975.3216104318,0.0032204683566170456,0.0032204683566170456
2025-01-09,PX,PR,聚酯产业链,2025-01-09 11:30:00,2025-01-09 13:31:00,6238.319366270584,2025-01-09 15:00:00,6271.6256112723,0.005338977222262287,0.005338977222262287
2025-01-09,PX,TA,聚酯产业链,2025-01-09 11:30:00,2025-01-09 13:31:00,5026.942946356141,2025-01-09 15:00:00,5057.1303014093,0.00600511192891906,0.00600511192891906
2025-01-13,TA,PF,聚酯产业链,2025-01-13 09:59:00,2025-01-13 10:00:00,7087.020398192257,2025-01-13 15:00:00,7079.8344080984,-0.0010139649232122627,-0.0010139649232122627
2025-01-13,TA,PR,聚酯产业链,2025-01-13 09:59:00,2025-01-13 10:00:00,6404.128954047809,2025-01-13 15:00:00,6403.4390778534,-0.00010772365755895574,-0.00010772365755895574
2025-01-13,TA,PX,聚酯产业链,2025-01-13 09:59:00,2025-01-13 10:00:00,7428.085873434844,2025-01-13 15:00:00,7402.7527937611,-0.003410445181354582,-0.003410445181354582
2025-01-13,LU,SC,能源油品,2025-01-13 09:59:00,2025-01-13 10:00:00,616.1688382856316,2025-01-13 15:00:00,616.8971054147,0.0011819278805054179,0.0011819278805054179
2025-01-13,PR,TA,聚酯产业链,2025-01-13 11:30:00,2025-01-13 13:31:00,5168.122233951833,2025-01-13 15:00:00,5157.1165528074,-0.0021295318969298815,-0.0021295318969298815
2025-02-05,M,B,油脂油料,2025-02-05 13:59:00,2025-02-05 14:00:00,3648.963276519616,2025-02-05 15:00:00,3659.0876014339,0.0027745757211183886,0.0027745757211183886
2025-02-05,M,RM,油脂油料,2025-02-05 13:59:00,2025-02-05 14:00:00,2563.847461988361,2025-02-05 15:00:00,2558.3178948838,-0.0021567457450345495,-0.0021567457450345495
2025-02-12,RU,NR,橡胶,2025-02-12 14:59:00,2025-02-12 15:00:00,15130.16802027917,2025-02-12 15:00:00,15120.7005987025,-0.0006257314237343437,-0.0006257314237343437
2025-03-14,AU,AG,贵金属,2025-03-14 09:59:00,2025-03-14 10:00:00,8381.805028888471,2025-03-14 15:00:00,8387.3649879354,0.0006633367189723405,0.0006633367189723405
2025-03-14,AG,AU,贵金属,2025-03-13 23:59:00,2025-03-14 00:00:00,695.0961434962853,2025-03-14 15:00:00,697.1346214262,0.0029326560778504263,0.0029326560778504263
2025-03-14,IF,IM,金融期货,2025-03-14 13:59:00,2025-03-14 14:00:00,6432.1768543204,2025-03-14 15:00:00,6442.7019505874,0.0016363194771191747,0.0016363194771191747
2025-04-01,SC,FU,能源油品,2025-04-01 09:59:00,2025-04-01 10:00:00,3223.83166124651,2025-04-01 15:00:00,3233.4781133314,0.002992231945870394,0.002992231945870394
2025-04-01,SC,LU,能源油品,2025-04-01 09:59:00,2025-04-01 10:00:00,3757.823966514197,2025-04-01 15:00:00,3773.1074927352,0.004067121386524208,0.004067121386524208
